# SAXS profile: number of points = 730, q_min = 0.018776, q_max = 0.614113, delta_q = 0.000658558628318584
# offset = -0.00371210025718918, scaling c = 3.87135007730976e-05, Chi = 3.66545644079345
#  q       exp_intensity   model_intensity
0.46535    2.09623000      2.05185975     
0.46601    2.08768000      2.04999502     
0.46667    2.12435000      2.04796084     
0.46732    2.09280000      2.04590142     
0.46798    2.07707000      2.04381282     
0.46864    2.10100000      2.04154046     
0.46930    2.10430000      2.03920620     
0.46996    2.13201000      2.03681160     
0.47062    2.19726000      2.03432381     
0.47127    2.17454000      2.03177254     
0.47193    2.18734000      2.02915078     
0.47259    2.16425000      2.02642141     
0.47325    2.14228000      2.02361362     
0.47391    2.10258000      2.02070873     
0.47457    2.08723000      2.01772246     
0.47523    2.09510000      2.01469552     
0.47588    2.09457000      2.01160557     
0.47654    2.14036000      2.00835067     
0.47720    2.13172000      2.00504358     
0.47786    2.08079000      2.00167970     
0.47852    2.11027000      1.99824480     
0.47918    2.10882000      1.99474587     
0.47983    2.14104000      1.99112201     
0.48049    2.11178000      1.98746443     
0.48115    2.12966000      1.98374940     
0.48181    2.10045000      1.97987875     
0.48247    2.08719000      1.97595328     
0.48313    2.08508000      1.97199033     
0.48378    2.04674000      1.96796730     
0.48444    2.08284000      1.96386287     
0.48510    2.10545000      1.95969837     
0.48576    2.10813000      1.95547955     
0.48642    2.08887000      1.95117088     
0.48708    2.09965000      1.94679332     
0.48773    2.13808000      1.94234327     
0.48839    2.10466000      1.93783196     
0.48905    2.08319000      1.93326643     
0.48971    2.11354000      1.92863948     
0.49037    2.09497000      1.92397221     
0.49103    2.15100000      1.91926092     
0.49168    2.16632000      1.91443746     
0.49234    2.16679000      1.90958581     
0.49300    2.13164000      1.90470054     
0.49366    2.06014000      1.89972236     
0.49432    2.08962000      1.89470622     
0.49498    2.04634000      1.88964155     
0.49563    2.05746000      1.88453257     
0.49629    2.05276000      1.87938735     
0.49695    2.05143000      1.87419126     
0.49761    2.07714000      1.86893629     
0.49827    2.05988000      1.86364980     
0.49893    2.04436000      1.85831694     
